"timestamp","price","ma5","ma10","macd","signalLine","rsi"
2023-09-06 09:01:01.622,25576.5642685413,25728.3163795655,25717.491193284,-110.07016394303,-116.040894577977,34.5303735297054
2023-09-06 13:00:20.854,25657.975653508,25709.1196505669,25714.8044592559,-108.954944902936,-114.623704642969,39.8013071821546
2023-09-06 17:00:22.274,25725.087827735,25686.9486824011,25717.2949596685,-101.485868281874,-111.99613737075,43.8169393969578
2023-09-06 21:00:10.946,25747.1028501943,25683.6679200684,25717.8650471748,-92.7213093850623,-108.141171773612,45.110418147559
2023-09-07 01:00:50.167,25762.6956419148,25693.8852483787,25726.1431633043,-83.5539672131599,-103.223730861522,46.0576862289858
2023-09-07 05:00:04.682,25714.6943564198,25721.5112659544,25724.9138227599,-79.2485570357603,-98.4286960963695,43.5651804585019
2023-09-07 09:00:54.239,25726.2676288742,25735.1696610276,25722.1446557972,-74.0490309512825,-93.5527630673521,44.3471848391057
2023-09-07 13:00:52.773,25880.3824863994,25766.2285927605,25726.5886375808,-56.8374018694049,-86.2096908277627,53.5730165288273
2023-09-07 17:00:37.765,26387.7479173987,25894.3576062014,25789.0127631349,-2.23119197488268,-69.4139910571867,70.7589319189497
2023-09-07 21:00:46.787,26216.3490958848,25985.0882969954,25839.486772687,26.9040373313983,-50.1503853794697,62.3607517800382
2023-09-08 01:00:30.831,26213.0768887712,26084.7648034657,25903.13803471,49.1631544559532,-30.2876774123851,62.2089508506476
2023-09-08 05:01:20.33,25837.6048380322,26107.0322452973,25921.1009531624,36.0901834324177,-17.0121052434246,47.8234368092135
2023-09-08 09:00:05.197,25877.8261721008,26106.5209824376,25936.374787599,28.6450825455686,-7.88066768562593,49.179180864897
2023-09-08 13:01:05.513,25796.9471020931,25988.3608193764,25941.3592127889,16.0336949835182,-3.0977951517971,46.5593485440834
2023-09-08 17:00:09.931,25905.6378559369,25926.2185713869,25955.6534341911,14.6407455479894,0.449912988160187,50.3845169845701
2023-09-08 21:00:10.066,25878.954649779,25859.3941235884,25972.079463527,11.2539824443229,2.61072687939273,49.4487573725045
2023-09-09 01:01:56.309,25868.0509640804,25865.4833487981,25986.2577970476,7.60247537069154,3.60907657765249,49.0478837622547
2023-09-09 05:00:06.615,25850.7186496495,25860.0618443078,25983.2914133726,3.27233533993058,3.54172833010811,48.3765249843396
